"term","local.Base.freq","Base.local.IC","local.Prop.freq","Propagated.local.IC"
"HP:0009224",0,0,0,0
"HP:0009224",0,0,0,0
"HP:0009225",0,0,0,0
"HP:0009225",0,0,0,0
"HP:0009225",0,0,0,0
"HP:0009226",0,0,0,0
"HP:0009226",0,0,0,0
"HP:0009226",0,0,0,0
"HP:0009227",0,0,0,0
"HP:0009227",0,0,0,0
"HP:0009227",0,0,0,0
"HP:0009228",0,0,0,0
"HP:0009228",0,0,0,0
"HP:0009228",0,0,0,0
"HP:0009229",0,0,0,0
"HP:0009229",0,0,0,0
"HP:0009229",0,0,0,0
"HP:0009230",0,0,0,0
"HP:0009230",0,0,0,0
"HP:0009230",0,0,0,0
"HP:0009231",0,0,0,0
"HP:0009231",0,0,0,0
"HP:0009231",0,0,0,0
"HP:0009231",0,0,0,0
"HP:0009232",0,0,0,0
"HP:0009232",0,0,0,0
"HP:0009232",0,0,0,0
"HP:0009233",0,0,0,0
"HP:0009233",0,0,0,0
"HP:0009233",0,0,0,0
"HP:0009234",0,0,0,0
"HP:0009234",0,0,0,0
"HP:0009234",0,0,0,0
"HP:0009236",0,0,0,0
"HP:0009237",0,0,0,0
"HP:0009237",0,0,0,0
"HP:0009238",0,0,0,0
"HP:0009238",0,0,0,0
"HP:0009239",0,0,0,0
"HP:0009239",0,0,0,0
"HP:0009240",0,0,0,0
"HP:0009240",0,0,0,0
"HP:0009240",0,0,0,0
"HP:0009241",0,0,0,0
"HP:0009241",0,0,0,0
"HP:0009241",0,0,0,0
"HP:0009242",0,0,0,0
"HP:0009242",0,0,0,0
"HP:0009242",0,0,0,0
"HP:0009243",0,0,0,0
"HP:0009243",0,0,0,0
"HP:0009243",0,0,0,0
"HP:0009243",0,0,0,0
"HP:0009244",0,0,0,0
"HP:0009244",0,0,0,0
"HP:0009244",0,0,0,0
"HP:0009245",0,0,0,0
"HP:0009245",0,0,0,0
"HP:0009245",0,0,0,0
"HP:0009246",0,0,0,0
"HP:0009246",0,0,0,0
"HP:0009246",0,0,0,0
"HP:0009247",0,0,0,0
"HP:0009247",0,0,0,0
"HP:0009247",0,0,0,0
"HP:0009248",0,0,0,0
"HP:0009248",0,0,0,0
"HP:0009248",0,0,0,0
"HP:0009249",0,0,0,0
"HP:0009249",0,0,0,0
"HP:0009249",0,0,0,0
"HP:0009250",0,0,0,0
"HP:0009250",0,0,0,0
"HP:0009250",0,0,0,0
"HP:0009251",0,0,0,0
"HP:0009251",0,0,0,0
"HP:0009251",0,0,0,0
"HP:0009252",0,0,0,0
"HP:0009252",0,0,0,0
"HP:0009252",0,0,0,0
"HP:0009253",0,0,0,0
"HP:0009253",0,0,0,0
"HP:0009253",0,0,0,0
"HP:0009254",0,0,0,0
"HP:0009254",0,0,0,0
"HP:0009254",0,0,0,0
"HP:0009255",0,0,0,0
"HP:0009255",0,0,0,0
"HP:0009255",0,0,0,0
"HP:0009256",0,0,0,0
"HP:0009256",0,0,0,0
"HP:0009256",0,0,0,0
"HP:0009257",0,0,0,0
"HP:0009257",0,0,0,0
"HP:0009257",0,0,0,0
"HP:0009258",0,0,0,0
"HP:0009258",0,0,0,0
"HP:0009258",0,0,0,0
"HP:0009259",0,0,0,0
"HP:0009259",0,0,0,0
"HP:0009259",0,0,0,0
"HP:0009260",0,0,0,0
"HP:0009260",0,0,0,0
"HP:0009260",0,0,0,0
"HP:0009261",0,0,0,0
"HP:0009261",0,0,0,0
"HP:0009261",0,0,0,0
"HP:0009262",0,0,0,0
"HP:0009262",0,0,0,0
"HP:0009262",0,0,0,0
"HP:0009263",0,0,0,0
"HP:0009263",0,0,0,0
"HP:0009263",0,0,0,0
"HP:0009264",0,0,0,0
"HP:0009264",0,0,0,0
"HP:0009264",0,0,0,0
"HP:0009265",0,0,0,0
"HP:0009265",0,0,0,0
"HP:0009265",0,0,0,0
"HP:0009266",0,0,0,0
"HP:0009266",0,0,0,0
"HP:0009266",0,0,0,0
"HP:0009267",0,0,0,0
"HP:0009267",0,0,0,0
"HP:0009267",0,0,0,0
"HP:0009268",0,0,0,0
"HP:0009268",0,0,0,0
"HP:0009268",0,0,0,0
"HP:0009269",0,0,0,0
"HP:0009269",0,0,0,0
"HP:0009269",0,0,0,0
"HP:0009270",0,0,0,0
"HP:0009270",0,0,0,0
"HP:0009270",0,0,0,0
"HP:0009271",0,0,0,0
"HP:0009271",0,0,0,0
"HP:0009271",0,0,0,0
"HP:0009272",0,0,0,0
"HP:0009272",0,0,0,0
"HP:0009273",0,0,0,0
"HP:0009273",0,0,0,0
"HP:0009274",0,0,0,0
"HP:0009274",0,0,0,0
"HP:0009275",0,0,0,0
"HP:0009275",0,0,0,0
"HP:0009276",0,0,0,0
"HP:0009276",0,0,0,0
"HP:0009277",0,0,0,0
"HP:0009278",0,0,0,0
"HP:0009278",0,0,0,0
"HP:0009279",0,0,0,0
"HP:0009279",0,0,0,0
"HP:0009280",0,0,0,0
"HP:0009280",0,0,0,0
"HP:0009281",0,0,0,0
"HP:0009281",0,0,0,0
"HP:0009282",0,0,0,0
"HP:0009283",0,0,0,0
"HP:0009284",0,0,0,0
"HP:0009285",0,0,0,0
"HP:0009285",0,0,0,0
"HP:0009285",0,0,0,0
"HP:0009286",0,0,0,0
"HP:0009286",0,0,0,0
"HP:0009286",0,0,0,0
"HP:0009287",0,0,0,0
"HP:0009287",0,0,0,0
"HP:0009287",0,0,0,0
"HP:0009288",0,0,0,0
"HP:0009288",0,0,0,0
"HP:0009288",0,0,0,0
"HP:0009289",0,0,0,0
"HP:0009289",0,0,0,0
"HP:0009290",0,0,0,0
"HP:0009290",0,0,0,0
"HP:0009290",0,0,0,0
"HP:0009291",0,0,0,0
"HP:0009291",0,0,0,0
"HP:0009291",0,0,0,0
"HP:0009292",0,0,0,0
"HP:0009292",0,0,0,0
"HP:0009292",0,0,0,0
"HP:0009293",0,0,0,0
"HP:0009293",0,0,0,0
"HP:0009293",0,0,0,0
"HP:0009294",0,0,0,0
"HP:0009294",0,0,0,0
"HP:0009294",0,0,0,0
"HP:0009295",0,0,0,0
"HP:0009295",0,0,0,0
"HP:0009295",0,0,0,0
"HP:0009296",0,0,0,0
"HP:0009296",0,0,0,0
"HP:0009296",0,0,0,0
"HP:0009297",0,0,0,0
"HP:0009297",0,0,0,0
"HP:0009297",0,0,0,0
"HP:0009298",0,0,0,0
"HP:0009298",0,0,0,0
"HP:0009298",0,0,0,0
"HP:0009299",0,0,0,0
"HP:0009299",0,0,0,0
"HP:0009300",0,0,0,0
"HP:0009300",0,0,0,0
"HP:0009301",0,0,0,0
"HP:0009301",0,0,0,0
"HP:0009301",0,0,0,0
"HP:0009302",0,0,0,0
"HP:0009302",0,0,0,0
"HP:0009302",0,0,0,0
"HP:0009303",0,0,0,0
"HP:0009303",0,0,0,0
"HP:0009303",0,0,0,0
"HP:0009304",0,0,0,0
"HP:0009304",0,0,0,0
"HP:0009304",0,0,0,0
"HP:0009304",0,0,0,0
"HP:0009305",0,0,0,0
"HP:0009305",0,0,0,0
"HP:0009305",0,0,0,0
"HP:0009306",0,0,0,0
"HP:0009306",0,0,0,0
"HP:0009306",0,0,0,0
"HP:0009307",0,0,0,0
"HP:0009307",0,0,0,0
"HP:0009307",0,0,0,0
"HP:0009307",0,0,0,0
"HP:0009308",0,0,0,0
"HP:0009308",0,0,0,0
"HP:0009308",0,0,0,0
"HP:0009309",0,0,0,0
"HP:0009309",0,0,0,0
"HP:0009309",0,0,0,0
"HP:0009310",0,0,0,0
"HP:0009310",0,0,0,0
"HP:0009310",0,0,0,0
"HP:0009311",0,0,0,0
"HP:0009311",0,0,0,0
"HP:0009311",0,0,0,0
"HP:0009312",0,0,0,0
"HP:0009312",0,0,0,0
"HP:0009312",0,0,0,0
"HP:0009313",0,0,0,0
"HP:0009313",0,0,0,0
"HP:0009313",0,0,0,0
"HP:0009313",0,0,0,0
"HP:0009314",0,0,0,0
"HP:0009314",0,0,0,0
"HP:0009314",0,0,0,0
"HP:0009315",0,0,0,0
"HP:0009315",0,0,0,0
"HP:0009315",0,0,0,0
"HP:0009316",0,0,0,0
"HP:0009316",0,0,0,0
"HP:0009317",0,0,0,0
"HP:0009317",0,0,0,0
"HP:0009318",0,0,0,0
"HP:0009318",0,0,0,0
"HP:0009319",0,0,0,0
"HP:0009319",0,0,0,0
"HP:0009320",0,0,0,0
"HP:0009320",0,0,0,0
"HP:0009321",0,0,0,0
"HP:0009321",0,0,0,0
"HP:0009321",0,0,0,0
"HP:0009322",0,0,0,0
"HP:0009322",0,0,0,0
"HP:0009322",0,0,0,0
"HP:0009323",0,0,0,0
"HP:0009323",0,0,0,0
"HP:0009323",0,0,0,0
"HP:0009324",0,0,0,0
"HP:0009324",0,0,0,0
"HP:0009324",0,0,0,0
"HP:0009325",0,0,0,0
"HP:0009325",0,0,0,0
"HP:0009325",0,0,0,0
"HP:0009326",0,0,0,0
"HP:0009326",0,0,0,0
"HP:0009326",0,0,0,0
"HP:0009327",0,0,0,0
"HP:0009327",0,0,0,0
"HP:0009327",0,0,0,0
"HP:0009328",0,0,0,0
"HP:0009328",0,0,0,0
"HP:0009328",0,0,0,0
"HP:0009329",0,0,0,0
"HP:0009329",0,0,0,0
"HP:0009329",0,0,0,0
"HP:0009330",0,0,0,0
"HP:0009330",0,0,0,0
"HP:0009330",0,0,0,0
"HP:0009331",0,0,0,0
"HP:0009331",0,0,0,0
"HP:0009331",0,0,0,0
"HP:0009332",0,0,0,0
"HP:0009332",0,0,0,0
"HP:0009332",0,0,0,0
"HP:0009333",0,0,0,0
"HP:0009333",0,0,0,0
"HP:0009333",0,0,0,0
"HP:0009334",0,0,0,0
"HP:0009334",0,0,0,0
"HP:0009334",0,0,0,0
"HP:0009335",0,0,0,0
"HP:0009335",0,0,0,0
"HP:0009335",0,0,0,0
"HP:0009336",0,0,0,0
"HP:0009336",0,0,0,0
"HP:0009336",0,0,0,0
"HP:0009337",0,0,0,0
"HP:0009337",0,0,0,0
"HP:0009337",0,0,0,0
"HP:0009338",0,0,0,0
"HP:0009338",0,0,0,0
"HP:0009338",0,0,0,0
"HP:0009339",0,0,0,0
"HP:0009339",0,0,0,0
"HP:0009339",0,0,0,0
"HP:0009340",0,0,0,0
"HP:0009340",0,0,0,0
"HP:0009340",0,0,0,0
"HP:0009341",0,0,0,0
"HP:0009341",0,0,0,0
"HP:0009341",0,0,0,0
"HP:0009342",0,0,0,0
"HP:0009342",0,0,0,0
"HP:0009342",0,0,0,0
"HP:0009343",0,0,0,0
"HP:0009343",0,0,0,0
"HP:0009343",0,0,0,0
"HP:0009344",0,0,0,0
"HP:0009344",0,0,0,0
"HP:0009344",0,0,0,0
"HP:0009345",0,0,0,0
"HP:0009345",0,0,0,0
"HP:0009345",0,0,0,0
"HP:0009346",0,0,0,0
"HP:0009346",0,0,0,0
"HP:0009346",0,0,0,0
"HP:0009347",0,0,0,0
"HP:0009347",0,0,0,0
"HP:0009347",0,0,0,0
"HP:0009348",0,0,0,0
"HP:0009348",0,0,0,0
"HP:0009348",0,0,0,0
"HP:0009349",0,0,0,0
"HP:0009349",0,0,0,0
"HP:0009349",0,0,0,0
"HP:0009350",0,0,0,0
"HP:0009350",0,0,0,0
"HP:0009350",0,0,0,0
"HP:0009351",0,0,0,0
"HP:0009351",0,0,0,0
"HP:0009351",0,0,0,0
"HP:0009352",0,0,0,0
"HP:0009352",0,0,0,0
"HP:0009352",0,0,0,0
"HP:0009353",0,0,0,0
"HP:0009353",0,0,0,0
"HP:0009353",0,0,0,0
"HP:0009354",0,0,0,0
"HP:0009354",0,0,0,0
"HP:0009354",0,0,0,0
"HP:0009355",0,0,0,0
"HP:0009355",0,0,0,0
"HP:0009355",0,0,0,0
"HP:0009356",0,0,0,0
"HP:0009356",0,0,0,0
"HP:0009356",0,0,0,0
"HP:0009357",0,0,0,0
"HP:0009358",0,0,0,0
"HP:0009370",0,0,0,0
"HP:0009371",0,0,0,0
"HP:0009372",0,0,0,0
"HP:0009373",0,0,0,0
"HP:0009374",0,0,0,0
"HP:0009374",0,0,0,0
"HP:0009375",0,0,0,0
"HP:0009375",0,0,0,0
"HP:0009376",0,0,0,0
"HP:0009376",0,0,0,0
"HP:0009377",0,0,0,0
"HP:0009377",0,0,0,0
"HP:0009378",0,0,0,0
"HP:0009378",0,0,0,0
"HP:0009379",0,0,0,0
"HP:0009380",0,0,0,0
"HP:0009381",0,0,0,0
"HP:0009381",0,0,0,0
"HP:0009381",0,0,0,0
"HP:0009382",0,0,0,0
"HP:0009382",0,0,0,0
"HP:0009383",0,0,0,0
"HP:0009383",0,0,0,0
"HP:0009384",0,0,0,0
"HP:0009384",0,0,0,0
"HP:0009385",0,0,0,0
"HP:0009385",0,0,0,0
"HP:0009386",0,0,0,0
"HP:0009386",0,0,0,0
"HP:0009387",0,0,0,0
"HP:0009387",0,0,0,0
"HP:0009388",0,0,0,0
"HP:0009388",0,0,0,0
"HP:0009388",0,0,0,0
"HP:0009389",0,0,0,0
"HP:0009389",0,0,0,0
"HP:0009390",0,0,0,0
"HP:0009390",0,0,0,0
"HP:0009391",0,0,0,0
"HP:0009391",0,0,0,0
"HP:0009392",0,0,0,0
"HP:0009392",0,0,0,0
"HP:0009393",0,0,0,0
"HP:0009393",0,0,0,0
"HP:0009394",0,0,0,0
"HP:0009394",0,0,0,0
"HP:0009395",0,0,0,0
"HP:0009395",0,0,0,0
"HP:0009396",0,0,0,0
"HP:0009396",0,0,0,0
"HP:0009397",0,0,0,0
"HP:0009397",0,0,0,0
"HP:0009398",0,0,0,0
"HP:0009398",0,0,0,0
"HP:0009399",0,0,0,0
"HP:0009399",0,0,0,0
"HP:0009399",0,0,0,0
"HP:0009400",0,0,0,0
"HP:0009400",0,0,0,0
"HP:0009401",0,0,0,0
"HP:0009401",0,0,0,0
"HP:0009402",0,0,0,0
"HP:0009402",0,0,0,0
"HP:0009403",0,0,0,0
"HP:0009403",0,0,0,0
"HP:0009404",0,0,0,0
"HP:0009404",0,0,0,0
"HP:0009405",0,0,0,0
"HP:0009405",0,0,0,0
"HP:0009406",0,0,0,0
"HP:0009406",0,0,0,0
"HP:0009407",0,0,0,0
"HP:0009407",0,0,0,0
"HP:0009408",0,0,0,0
"HP:0009408",0,0,0,0
"HP:0009410",0,0,0,0
"HP:0009410",0,0,0,0
"HP:0009411",0,0,0,0
"HP:0009411",0,0,0,0
"HP:0009412",0,0,0,0
"HP:0009412",0,0,0,0
"HP:0009413",0,0,0,0
"HP:0009413",0,0,0,0
"HP:0009414",0,0,0,0
"HP:0009414",0,0,0,0
"HP:0009415",0,0,0,0
"HP:0009415",0,0,0,0
"HP:0009416",0,0,0,0
"HP:0009416",0,0,0,0
"HP:0009416",0,0,0,0
"HP:0009417",0,0,0,0
"HP:0009417",0,0,0,0
"HP:0009418",0,0,0,0
"HP:0009418",0,0,0,0
"HP:0009419",0,0,0,0
"HP:0009419",0,0,0,0
"HP:0009420",0,0,0,0
"HP:0009420",0,0,0,0
"HP:0009421",0,0,0,0
"HP:0009421",0,0,0,0
"HP:0009422",0,0,0,0
"HP:0009422",0,0,0,0
"HP:0009422",0,0,0,0
"HP:0009423",0,0,0,0
"HP:0009423",0,0,0,0
"HP:0009423",0,0,0,0
"HP:0009424",0,0,0,0
"HP:0009424",0,0,0,0
"HP:0009424",0,0,0,0
"HP:0009425",0,0,0,0
"HP:0009425",0,0,0,0
"HP:0009425",0,0,0,0
"HP:0009425",0,0,0,0
"HP:0009426",0,0,0,0
"HP:0009426",0,0,0,0
"HP:0009426",0,0,0,0
"HP:0009427",0,0,0,0
"HP:0009427",0,0,0,0
"HP:0009427",0,0,0,0
"HP:0009428",0,0,0,0
"HP:0009428",0,0,0,0
"HP:0009428",0,0,0,0
"HP:0009429",0,0,0,0
"HP:0009429",0,0,0,0
"HP:0009429",0,0,0,0
"HP:0009430",0,0,0,0
"HP:0009430",0,0,0,0
"HP:0009430",0,0,0,0
"HP:0009431",0,0,0,0
"HP:0009431",0,0,0,0
"HP:0009431",0,0,0,0
"HP:0009432",0,0,0,0
"HP:0009432",0,0,0,0
"HP:0009432",0,0,0,0
"HP:0009433",0,0,0,0
"HP:0009433",0,0,0,0
"HP:0009433",0,0,0,0
"HP:0009434",0,0,0,0
"HP:0009434",0,0,0,0
"HP:0009434",0,0,0,0
"HP:0009434",0,0,0,0
"HP:0009435",0,0,0,0
"HP:0009435",0,0,0,0
"HP:0009435",0,0,0,0
"HP:0009436",0,0,0,0
"HP:0009436",0,0,0,0
"HP:0009436",0,0,0,0
"HP:0009437",0,0,0,0
"HP:0009437",0,0,0,0
"HP:0009438",0,0,0,0
"HP:0009438",0,0,0,0
"HP:0009438",0,0,0,0
"HP:0009439",0,0,0,0
"HP:0009439",0,0,0,0
"HP:0009439",0,0,0,0
"HP:0009440",0,0,0,0
"HP:0009440",0,0,0,0
"HP:0009441",0,0,0,0
"HP:0009441",0,0,0,0
"HP:0009442",0,0,0,0
"HP:0009442",0,0,0,0
"HP:0009442",0,0,0,0
"HP:0009443",0,0,0,0
"HP:0009443",0,0,0,0
"HP:0009444",0,0,0,0
"HP:0009444",0,0,0,0
"HP:0009445",0,0,0,0
"HP:0009445",0,0,0,0
"HP:0009445",0,0,0,0
"HP:0009446",0,0,0,0
"HP:0009446",0,0,0,0
"HP:0009447",0,0,0,0
"HP:0009447",0,0,0,0
"HP:0009448",0,0,0,0
"HP:0009449",0,0,0,0
"HP:0009450",0,0,0,0
"HP:0009450",0,0,0,0
"HP:0009450",0,0,0,0
"HP:0009451",0,0,0,0
"HP:0009451",0,0,0,0
"HP:0009451",0,0,0,0
"HP:0009452",0,0,0,0
"HP:0009452",0,0,0,0
"HP:0009452",0,0,0,0
"HP:0009453",0,0,0,0
"HP:0009453",0,0,0,0
"HP:0009453",0,0,0,0
"HP:0009454",0,0,0,0
"HP:0009454",0,0,0,0
"HP:0009454",0,0,0,0
"HP:0009454",0,0,0,0
"HP:0009455",0,0,0,0
"HP:0009455",0,0,0,0
"HP:0009455",0,0,0,0
"HP:0009456",0,0,0,0
"HP:0009456",0,0,0,0
"HP:0009456",0,0,0,0
"HP:0009457",0,0,0,0
"HP:0009457",0,0,0,0
"HP:0009458",0,0,0,0
"HP:0009458",0,0,0,0
"HP:0009458",0,0,0,0
"HP:0009459",0,0,0,0
"HP:0009459",0,0,0,0
"HP:0009459",0,0,0,0
"HP:0009460",0,0,0,0
"HP:0009460",0,0,0,0
"HP:0009461",0,0,0,0
"HP:0009461",0,0,0,0
"HP:0009462",0,0,0,0
"HP:0009462",0,0,0,0
"HP:0009463",0,0,0,0
"HP:0009463",0,0,0,0
"HP:0009464",0,0,0,0
"HP:0009464",0,0,0,0
"HP:0009465",0,0,0,0
"HP:0009465",0,0,0,0
"HP:0009466",0,0,0,0
"HP:0009466",0,0,0,0
"HP:0009467",0,0,0,0
"HP:0009467",0,0,0,0
"HP:0009468",0,0,0,0
"HP:0009468",0,0,0,0
"HP:0009469",0,0,0,0
"HP:0009469",0,0,0,0
"HP:0009470",0,0,0,0
"HP:0009471",0,0,0,0
"HP:0009471",0,0,0,0
"HP:0009473",0,0,0,0
"HP:0009473",0,0,0,0
"HP:0009473",0,0,0,0
"HP:0009477",0,0,0,0
"HP:0009477",0,0,0,0
"HP:0009477",0,0,0,0
"HP:0009478",0,0,0,0
"HP:0009478",0,0,0,0
"HP:0009478",0,0,0,0
"HP:0009482",0,0,0,0
"HP:0009482",0,0,0,0
"HP:0009482",0,0,0,0
"HP:0009483",0,0,0,0
"HP:0009483",0,0,0,0
"HP:0009483",0,0,0,0
"HP:0009484",0,0,0,0
"HP:0009485",0,0,0,0
"HP:0009486",0,0,0,0
"HP:0009487",0,0,0,0
"HP:0009488",0,0,0,0
"HP:0009488",0,0,0,0
"HP:0009489",0,0,0,0
"HP:0009489",0,0,0,0
"HP:0009490",0,0,0,0
"HP:0009490",0,0,0,0
"HP:0009491",0,0,0,0
"HP:0009491",0,0,0,0
"HP:0009492",0,0,0,0
"HP:0009492",0,0,0,0
"HP:0009493",0,0,0,0
"HP:0009493",0,0,0,0
"HP:0009494",0,0,0,0
"HP:0009494",0,0,0,0
"HP:0009494",0,0,0,0
"HP:0009495",0,0,0,0
"HP:0009495",0,0,0,0
"HP:0009496",0,0,0,0
"HP:0009496",0,0,0,0
"HP:0009497",0,0,0,0
"HP:0009497",0,0,0,0
"HP:0009498",0,0,0,0
"HP:0009498",0,0,0,0
"HP:0009499",0,0,0,0
"HP:0009499",0,0,0,0
"HP:0009499",0,0,0,0
"HP:0009500",0,0,0,0
"HP:0009500",0,0,0,0
"HP:0009500",0,0,0,0
"HP:0009501",0,0,0,0
"HP:0009501",0,0,0,0
"HP:0009501",0,0,0,0
"HP:0009502",0,0,0,0
"HP:0009502",0,0,0,0
"HP:0009502",0,0,0,0
"HP:0009503",0,0,0,0
"HP:0009503",0,0,0,0
"HP:0009503",0,0,0,0
"HP:0009504",0,0,0,0
"HP:0009504",0,0,0,0
"HP:0009504",0,0,0,0
"HP:0009505",0,0,0,0
"HP:0009505",0,0,0,0
"HP:0009505",0,0,0,0
"HP:0009506",0,0,0,0
"HP:0009506",0,0,0,0
"HP:0009506",0,0,0,0
"HP:0009507",0,0,0,0
"HP:0009507",0,0,0,0
"HP:0009507",0,0,0,0
"HP:0009508",0,0,0,0
"HP:0009508",0,0,0,0
"HP:0009508",0,0,0,0
"HP:0009509",0,0,0,0
"HP:0009509",0,0,0,0
"HP:0009509",0,0,0,0
"HP:0009510",0,0,0,0
"HP:0009510",0,0,0,0
"HP:0009510",0,0,0,0
"HP:0009511",0,0,0,0
"HP:0009511",0,0,0,0
"HP:0009511",0,0,0,0
"HP:0009512",0,0,0,0
"HP:0009512",0,0,0,0
"HP:0009512",0,0,0,0
"HP:0009513",0,0,0,0
"HP:0009513",0,0,0,0
"HP:0009513",0,0,0,0
"HP:0009514",0,0,0,0
"HP:0009514",0,0,0,0
"HP:0009514",0,0,0,0
"HP:0009515",0,0,0,0
"HP:0009515",0,0,0,0
"HP:0009515",0,0,0,0
"HP:0009516",0,0,0,0
"HP:0009516",0,0,0,0
"HP:0009516",0,0,0,0
"HP:0009517",0,0,0,0
"HP:0009517",0,0,0,0
"HP:0009517",0,0,0,0
"HP:0009518",0,0,0,0
"HP:0009518",0,0,0,0
"HP:0009518",0,0,0,0
"HP:0009519",0,0,0,0
"HP:0009519",0,0,0,0
"HP:0009519",0,0,0,0
"HP:0009520",0,0,0,0
"HP:0009520",0,0,0,0
"HP:0009520",0,0,0,0
"HP:0009521",0,0,0,0
"HP:0009521",0,0,0,0
"HP:0009521",0,0,0,0
"HP:0009522",0,0,0,0
"HP:0009522",0,0,0,0
"HP:0009522",0,0,0,0
"HP:0009523",0,0,0,0
"HP:0009523",0,0,0,0
"HP:0009523",0,0,0,0
"HP:0009524",0,0,0,0
"HP:0009524",0,0,0,0
"HP:0009524",0,0,0,0
"HP:0009525",0,0,0,0
"HP:0009525",0,0,0,0
"HP:0009525",0,0,0,0
"HP:0009526",0,0,0,0
"HP:0009526",0,0,0,0
"HP:0009526",0,0,0,0
"HP:0009527",0,0,0,0
"HP:0009527",0,0,0,0
"HP:0009527",0,0,0,0
"HP:0009528",0,0,0,0
"HP:0009528",0,0,0,0
"HP:0009528",0,0,0,0
"HP:0009529",0,0,0,0
"HP:0009529",0,0,0,0
"HP:0009529",0,0,0,0
"HP:0009530",0,0,0,0
"HP:0009530",0,0,0,0
"HP:0009530",0,0,0,0
"HP:0009531",0,0,0,0
"HP:0009531",0,0,0,0
"HP:0009531",0,0,0,0
"HP:0009532",0,0,0,0
"HP:0009532",0,0,0,0
"HP:0009532",0,0,0,0
"HP:0009533",0,0,0,0
"HP:0009533",0,0,0,0
"HP:0009533",0,0,0,0
"HP:0009534",0,0,0,0
"HP:0009534",0,0,0,0
"HP:0009534",0,0,0,0
"HP:0009535",0,0,0,0
"HP:0009535",0,0,0,0
"HP:0009536",0,0,0,0
"HP:0009536",0,0,0,0
"HP:0009537",0,0,0,0
"HP:0009537",0,0,0,0
"HP:0009538",0,0,0,0
"HP:0009538",0,0,0,0
"HP:0009539",0,0,0,0
"HP:0009540",0,0,0,0
"HP:0009540",0,0,0,0
"HP:0009541",0,0,0,0
"HP:0009541",0,0,0,0
"HP:0009542",0,0,0,0
"HP:0009543",0,0,0,0
"HP:0009544",0,0,0,0
"HP:0009545",0,0,0,0
"HP:0009545",0,0,0,0
"HP:0009545",0,0,0,0
"HP:0009546",0,0,0,0
"HP:0009547",0,0,0,0
"HP:0009547",0,0,0,0
"HP:0009548",0,0,0,0
"HP:0009549",0,0,0,0
"HP:0009549",0,0,0,0
"HP:0009549",0,0,0,0
"HP:0009550",0,0,0,0
"HP:0009550",0,0,0,0
"HP:0009551",0,0,0,0
"HP:0009551",0,0,0,0
"HP:0009552",0,0,0,0
"HP:0009552",0,0,0,0
"HP:0009553",0,0,0,0
"HP:0009553",0,0,0,0
"HP:0009554",0,0,0,0
"HP:0009555",0,0,0,0
"HP:0009556",0,0,0,0
"HP:0009556",0,0,0,0
"HP:0009557",0,0,0,0
"HP:0009557",0,0,0,0
"HP:0009558",0,0,0,0
"HP:0009558",0,0,0,0
"HP:0009558",0,0,0,0
"HP:0009559",0,0,0,0
"HP:0009559",0,0,0,0
"HP:0009559",0,0,0,0
"HP:0009560",0,0,0,0
"HP:0009560",0,0,0,0
"HP:0009560",0,0,0,0
"HP:0009561",0,0,0,0
"HP:0009561",0,0,0,0
"HP:0009561",0,0,0,0
"HP:0009562",0,0,0,0
"HP:0009562",0,0,0,0
"HP:0009562",0,0,0,0
"HP:0009562",0,0,0,0
"HP:0009563",0,0,0,0
"HP:0009563",0,0,0,0
"HP:0009563",0,0,0,0
"HP:0009564",0,0,0,0
"HP:0009564",0,0,0,0
"HP:0009564",0,0,0,0
"HP:0009565",0,0,0,0
"HP:0009565",0,0,0,0
"HP:0009565",0,0,0,0
"HP:0009566",0,0,0,0
"HP:0009566",0,0,0,0
"HP:0009566",0,0,0,0
"HP:0009568",0,0,0,0
"HP:0009568",0,0,0,0
"HP:0009569",0,0,0,0
"HP:0009569",0,0,0,0
"HP:0009569",0,0,0,0
"HP:0009570",0,0,0,0
"HP:0009570",0,0,0,0
"HP:0009570",0,0,0,0
"HP:0009571",0,0,0,0
"HP:0009571",0,0,0,0
"HP:0009571",0,0,0,0
"HP:0009572",0,0,0,0
"HP:0009572",0,0,0,0
"HP:0009572",0,0,0,0
"HP:0009573",0,0,0,0
"HP:0009573",0,0,0,0
"HP:0009573",0,0,0,0
"HP:0009573",0,0,0,0
"HP:0009574",0,0,0,0
"HP:0009574",0,0,0,0
"HP:0009574",0,0,0,0
"HP:0009575",0,0,0,0
"HP:0009575",0,0,0,0
"HP:0009575",0,0,0,0
"HP:0009576",0,0,0,0
"HP:0009576",0,0,0,0
"HP:0009576",0,0,0,0
"HP:0009577",0,0,0,0
"HP:0009577",0,0,0,0
"HP:0009577",0,0,0,0
"HP:0009579",0,0,0,0
"HP:0009579",0,0,0,0
"HP:0009579",0,0,0,0
"HP:0009580",0,0,0,0
"HP:0009580",0,0,0,0
"HP:0009581",0,0,0,0
"HP:0009581",0,0,0,0
"HP:0009581",0,0,0,0
"HP:0009582",0,0,0,0
"HP:0009582",0,0,0,0
"HP:0009582",0,0,0,0
"HP:0009583",0,0,0,0
"HP:0009583",0,0,0,0
"HP:0009583",0,0,0,0
"HP:0009584",0,0,0,0
"HP:0009584",0,0,0,0
"HP:0009584",0,0,0,0
"HP:0009585",0,0,0,0
"HP:0009585",0,0,0,0
"HP:0009585",0,0,0,0
"HP:0009585",0,0,0,0
"HP:0009586",0,0,0,0
"HP:0009586",0,0,0,0
"HP:0009586",0,0,0,0
